Rüschegg Heubach,23.4,undefined, 46.7798635, 7.402671599999999,
Trüllikon,23.4,undefined, 47.63810369999999, 8.6926297,
Einsiedeln,23.4,undefined, 47.127353, 8.7451537,
St. Gallen,23.4,undefined, 47.4244818, 9.3767173,
Oberdorf,23.5,undefined, 47.3936614, 7.749282599999999,
Basel,23.5,undefined, 47.5595986, 7.5885761,
Gsteig,23.5,undefined, 46.3852631, 7.267346,
Giswil,23.5,undefined, 46.838212, 8.1872814,
Wettingen,23.5,undefined, 47.4659503, 8.3265988,
Wiesenberg,23.5,undefined, 46.9258101, 8.364098799999999,
Münsingen,23.5,undefined, 46.8746813, 7.5627528,
Glovelier,23.5,undefined, 47.3345052, 7.204715600000001,
Rona,23.5,undefined, 46.5612, 9.62467,
Ebikon,23.5,undefined, 47.0813181, 8.3407402,
Tenna,23.5,undefined, 46.7465998, 9.3386146,
Zell,23.5,undefined, 47.44425890000001, 8.7984569,
Schüpfheim,23.6,undefined, 46.95198920000001, 8.016355299999999,
Kümmertshausen,23.6,undefined, 47.5648, 9.24059,
Collombey,23.6,undefined, 46.2710282, 6.9459483,
Mühledorf,23.6,undefined, 46.8289638, 7.538858899999999,
Willisau,23.6,undefined, 47.1211466, 7.9925886,
Lützelflüh,23.7,undefined, 47.0081826, 7.6865903,
Staufen,23.7,undefined, 47.3836889, 8.1681976,
St-Imier,23.7,undefined, 47.1522207, 6.9962252,
Yverdon,23.8,undefined, 46.7784736, 6.641183,
Gruenenmatt,23.8,undefined, 47.0078145, 7.723589100000001,
Unterwasser,23.8,undefined, 47.19716529999999, 9.3086091,
Hildisrieden,23.9,undefined, 47.1507878, 8.2284761,
Kaltbrunn,23.9,undefined, 47.2133136, 9.0250732,
Davos,23.9,undefined, 46.8027453, 9.835970099999999,
Gunzwil,23.9,undefined, 47.2115842, 8.17818,
Lenzerheide,23.9,undefined, 46.7260018, 9.5577484,
Törbel,23.9,undefined, 46.2372768, 7.8521036,
Wuppenau,23.9,undefined, 47.4957832, 9.107459100000002,
Höchstetten,24,undefined, 47.1424098, 7.6324651,
Glashütten,24,undefined, 47.2577279, 7.8453889,
Rüti bei Büren,24,undefined, 47.1522531, 7.4039324,
Zweisimmen,24,undefined, 46.5540893, 7.372062799999999,
Lyssach,24,undefined, 47.0655239, 7.581923400000001,
Neuchâtel,24,undefined, 46.9899874, 6.9292732,
Lenzerheide,24,undefined, 46.7260018, 9.5577484,
Zetzwil,24,undefined, 47.2862147, 8.14964,
Buttisholz,24,undefined, 47.1144651, 8.0943572,
Willadingen,24,undefined, 47.1454228, 7.614634000000001,
Goldiwil,24,undefined, 46.733329, 7.683330000000001,
Beinwil,24,undefined, 47.2662921, 8.202477,
Le Mont,24,undefined, 46.55331229999999, 6.6339915,
St. Peter,24.1,undefined, 46.83306, 9.64668,
Präz,24.1,undefined, 46.7427, 9.405199999999999,
Utzigen,24.1,undefined, 46.9608352, 7.5648335,
Ruswil,24.1,undefined, 47.0840593, 8.1262881,
Bargen,24.2,undefined, 47.7918763, 8.610204999999999,
Blumenstein,24.2,undefined, 46.74109989999999, 7.5204564,
Hinwil,24.2,undefined, 47.3035511, 8.8365285,
Gsteig,24.3,undefined, 46.3852631, 7.267346,
Bonaduz,24.3,undefined, 46.8117055, 9.400014299999999,
Nassen,24.3,undefined, 47.3730972, 9.135993299999999,
Saignelégier,24.3,undefined, 47.2561774, 6.996402199999999,
Montfaucon,24.3,undefined, 47.2816984, 7.0510901,
Faoug,24.3,undefined, 46.9082235, 7.0778743,
Menzingen,24.3,undefined, 47.1778831, 8.5912483,
Langnau,24.3,undefined, 46.9378622, 7.7906824,
Ammerzwil,24.3,undefined, 47.06969, 7.340780000000001,
Belp,24.3,undefined, 46.8914239, 7.499006000000001,
Otelfingen,24.4,undefined, 47.4623649, 8.3901222,
Bichwil,24.4,undefined, 47.42102, 9.13529,
Ueberstorf,24.4,undefined, 46.8647695, 7.311732300000001,
Marbach,24.4,undefined, 46.854006, 7.899960300000001,
Steffisburg,24.5,undefined, 46.7788438, 7.6347832,
Gonten,24.5,undefined, 47.3267921, 9.3446023,
Degen,24.5,undefined, 46.70692690000001, 9.1702885,
Cressier,24.5,undefined, 47.050861, 7.037362399999999,
Cressier,24.5,undefined, 47.050861, 7.037362399999999,
Flühli,24.6,undefined, 46.8830365, 8.016260599999999,
Aigle,24.6,undefined, 46.3190253, 6.970566,
Jonschwil,24.6,undefined, 47.4245451, 9.08619,
Rubigen,24.6,undefined, 46.8999997, 7.543245300000001,
Weinfelden,24.6,undefined, 47.5660299, 9.1084456,
Wila,24.6,undefined, 47.420074, 8.845439299999999,
Villarlod,24.7,undefined, 46.702778, 7.022227999999999,
Niederbüren,24.7,undefined, 47.4659823, 9.203249600000001,
Ehrendingen,24.7,undefined, 47.4972188, 8.342054,
Lützelflüh-Goldbach,24.7,undefined, 47.00372, 7.68327,
Klosters,24.7,undefined, 46.8699029, 9.882869699999999,
Azmoos,24.7,undefined, 47.0803655, 9.4773649,
Interlaken,24.7,undefined, 46.6863481, 7.863204899999999,
Aesch,24.8,undefined, 47.4672734, 7.597934399999999,
Au,24.8,undefined, 47.241, 8.640333,
Dürrenroth,24.8,undefined, 47.0886138, 7.791623899999999,
Donzhausen,24.8,undefined, 47.55414, 9.19619,
Heitenried,24.8,undefined, 46.8262854, 7.300612099999999,
Chiasso,24.8,undefined, 45.8366999, 9.0246111,
Euthal,24.8,undefined, 47.1, 8.81667,
Wilchingen,24.8,undefined, 47.66737999999999, 8.46977,
Altendorf,24.8,undefined, 47.1914822, 8.829904299999999,
Ebnat-Kappel,24.8,undefined, 47.26548500000001, 9.1235471,
Saillon,24.8,undefined, 46.1707092, 7.1858418,
Niederönz,24.8,undefined, 47.1858406, 7.6942785,
Gümmenen,24.9,undefined, 46.94485, 7.243849999999999,
Finsterwald,24.9,undefined, 46.9727794, 8.1044535,
Schlossrued,24.9,undefined, 47.2907084, 8.0890873,
Kriessern,24.9,undefined, 47.364755, 9.608249899999999,
Brugg,25,undefined, 47.48673549999999, 8.2109103,
Ennetbürgen,25,undefined, 46.9851573, 8.413513,
Münchenstein,25,undefined, 47.5226485, 7.6150661,
Wald,25,undefined, 47.27713749999999, 8.9155608,
Hergiswil b. Willisau,25,undefined, 47.0853068, 7.957594299999999,
Häggenschwil,25,undefined, 47.4939507, 9.3433245,
Aeschlen,25,undefined, 46.83697129999999, 7.6418895,
Mönchaltorf,25,undefined, 47.3098863, 8.721497399999999,
Tentlingen,25,undefined, 46.7688786, 7.198784400000001,
Arlesheim,25,undefined, 47.499576, 7.619221199999999,
Allschwil,25,undefined, 47.5528925, 7.5433615,
Gossau,25,undefined, 47.4155608, 9.248852,
Frauenfeld,25,undefined, 47.5535997, 8.8987541,
Reichenbach,25.1,undefined, 46.7144735, 8.1827974,
Rüttenen,25.1,undefined, 47.2311852, 7.531701,
Steinach,25.1,undefined, 47.50321, 9.442079999999999,
Euthal,25.2,undefined, 47.1, 8.81667,
Le Cerneux-Veusil,25.2,undefined, 47.1801531, 6.9650665,
Ganterschwil,25.2,undefined, 47.3810888, 9.0895852,
Tenna,25.2,undefined, 46.7465998, 9.3386146,
Döttingen,25.2,undefined, 47.570768, 8.2588195,
Delémont,25.2,undefined, 47.365837, 7.345155500000001,
Eichberg,25.2,undefined, 47.3428013, 9.5319606,
Oschwand,25.2,undefined, 47.02222, 7.62683,
Murten,25.2,undefined, 46.92922110000001, 7.120184,
Hellsau,25.2,undefined, 47.1460901, 7.6489797,
Altstätten,25.3,undefined, 47.3774633, 9.5469133,
Grandvaux,25.3,undefined, 46.5030476, 6.721573599999999,
Bottenwil,25.3,undefined, 47.2857941, 8.0065335,
Plan-les-Ouates,25.3,undefined, 46.1668075, 6.1145793,
Plan-les-Ouates,25.3,undefined, 46.1668075, 6.1145793,
Luzern,25.4,undefined, 47.05016819999999, 8.3093072,
Bern,25.4,undefined, 46.9479739, 7.4474468,
Samnaun-Compatsch,25.4,undefined, 46.96028, 10.40523,
Genf,25.5,undefined, 46.2043907, 6.1431577,
Thunstetten,25.5,undefined, 47.216206, 7.7485408,
Gais,25.5,undefined, 47.3621531, 9.4524457,
Hessigkofen,25.5,undefined, 47.1413, 7.46606,
Oberthal,25.5,undefined, 46.9168794, 7.6711111,
Neuenegg,25.5,undefined, 46.8947644, 7.303745399999999,
Zizers,25.5,undefined, 46.93653, 9.56552,
Thierrens,25.5,undefined, 46.7040793, 6.753842000000001,
Madiswil,25.5,undefined, 47.16543, 7.798559999999999,
Oberwil bei Zug,25.5,undefined, 47.1440612, 8.5083218,
Niederurnen,25.6,undefined, 47.125507, 9.0531505,
